sku_id,category,subcategory,snapshot_date,on_hand_units,on_order_units,inventory_position,lead_time_days,source_reorder_point,calculated_risk_threshold,demand_rate_weekly,forecast_rate_weekly,preferred_demand_source,coverage_weeks,shortfall_units,stockout_risk,overstock_risk,volatility_cv,unit_cost,excess_units_over_healthy,inventory_value_exposure_rupees,stockout_shortfall_rupees,rupee_value_at_stake,decision,decision_reason,data_quality_flag,weeks_observed
SKU01129,Grocery,Rice & Grains,2025-12-31 00:00:00,52.0,0.0,52.0,14.0,89.0,2.6666666666666665,1.3333333333333333,1.5,d3_forecast,39.0,0.0,0.0,1.0,,191.02,46.666666666666664,8914.266666666666,0.0,8914.266666666666,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU03695,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,71.0,0.0,71.0,14.0,28.0,2.0,1.0,1.0,d3_forecast,71.0,0.0,0.0,1.0,,132.91,67.0,8904.97,0.0,8904.97,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00122,Grocery,Cooking Oil,2025-12-31 00:00:00,98.0,0.0,98.0,14.0,160.0,10.0,5.0,0.0,d3_forecast,19.6,0.0,0.0,1.0,,114.13,78.0,8902.14,0.0,8902.14,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00634,Beverages,Energy Drinks,2025-12-31 00:00:00,208.0,0.0,208.0,14.0,85.0,3.3333333333333335,1.6666666666666667,1.5,d3_forecast,124.8,0.0,0.0,1.0,,44.21,201.33333333333334,8900.946666666667,0.0,8900.946666666667,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU00365,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,155.0,0.0,155.0,14.0,117.0,5.4,2.4545454545454546,2.7,d3_forecast,57.407407407407405,0.0,0.0,1.0,0.6141897759917407,61.69,144.2,8895.697999999999,0.0,8895.697999999999,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,11.0
SKU04308,Grocery,Flour & Atta,2025-12-31 00:00:00,87.0,0.0,87.0,14.0,35.0,5.333333333333333,2.6666666666666665,2.5,d3_forecast,32.625,0.0,0.0,1.0,,116.24,76.33333333333333,8872.986666666666,0.0,8872.986666666666,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU03953,Snacks & Confectionery,Chocolates,2025-12-31 00:00:00,114.0,0.0,114.0,14.0,156.0,6.0,3.0,3.0,d3_forecast,38.0,0.0,0.0,1.0,,86.98,102.0,8871.960000000001,0.0,8871.960000000001,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU02363,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,242.0,0.0,242.0,14.0,140.0,2.0,1.0,1.0,d3_forecast,242.0,0.0,0.0,1.0,,37.18,238.0,8848.84,0.0,8848.84,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU03871,Beverages,Coffee,2025-12-31 00:00:00,413.0,0.0,413.0,14.0,318.0,2.0,1.0,1.0,d3_forecast,413.0,0.0,0.0,1.0,,21.56,409.0,8818.039999999999,0.0,8818.039999999999,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04669,Frozen Foods,Frozen Meat,2025-12-31 00:00:00,27.0,0.0,27.0,14.0,35.0,2.6666666666666665,1.3333333333333333,1.0,d3_forecast,20.25,0.0,0.0,1.0,,405.96,21.666666666666668,8795.8,0.0,8795.8,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU01036,Dairy & Bakery,Yogurt,2025-12-31 00:00:00,118.0,0.0,118.0,14.0,100.0,5.75,2.75,2.875,d3_forecast,41.04347826086956,0.0,0.0,1.0,0.34815531191139565,82.43,106.5,8778.795,0.0,8778.795,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU03703,Beverages,Tea,2025-12-31 00:00:00,133.0,0.0,133.0,14.0,46.0,2.0,1.0,1.0,d3_forecast,133.0,0.0,0.0,1.0,,68.02,129.0,8774.58,0.0,8774.58,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU01925,Electronics & Accessories,Small Appliances,2025-12-31 00:00:00,25.0,0.0,25.0,14.0,106.0,6.0,3.0,4.0,d3_forecast,8.333333333333334,0.0,0.0,0.04166666666666674,,674.77,13.0,8772.01,0.0,8772.01,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01039,Frozen Foods,Frozen Vegetables,2025-12-31 00:00:00,40.0,0.0,40.0,14.0,49.0,2.0,1.0,0.0,d3_forecast,40.0,0.0,0.0,1.0,,243.59,36.0,8769.24,0.0,8769.24,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU02581,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,73.0,0.0,73.0,14.0,41.0,6.0,3.0,4.0,d3_forecast,24.333333333333332,0.0,0.0,1.0,,143.56,61.0,8757.16,0.0,8757.16,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00160,Beverages,Bottled Water,2025-12-31 00:00:00,76.0,0.0,76.0,14.0,46.0,6.0,3.0,2.5,d3_forecast,25.333333333333332,0.0,0.0,1.0,,136.38,64.0,8728.32,0.0,8728.32,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02779,Snacks & Confectionery,Candy,2025-12-31 00:00:00,114.0,0.0,114.0,14.0,168.0,2.6666666666666665,1.3333333333333333,1.5,d3_forecast,85.5,0.0,0.0,1.0,,80.28,108.66666666666667,8723.76,0.0,8723.76,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU01833,Grocery,Sugar & Salt,2025-12-31 00:00:00,221.0,0.0,221.0,14.0,118.0,4.96875,2.0,2.484375,d3_forecast,88.95597484276729,0.0,0.0,1.0,0.6614378277661477,41.33,211.0625,8723.213125,0.0,8723.213125,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,9.0
SKU00510,Dairy & Bakery,Eggs,2025-12-31 00:00:00,81.0,0.0,81.0,14.0,139.0,3.0,1.5,1.0,d3_forecast,54.0,0.0,0.0,1.0,,116.09,75.0,8706.75,0.0,8706.75,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00114,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,96.0,0.0,96.0,14.0,123.0,3.3333333333333335,1.75,1.6666666666666667,d3_forecast,57.599999999999994,0.0,0.0,1.0,0.2857142857142857,97.29,89.33333333333333,8691.24,0.0,8691.24,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU03263,Snacks & Confectionery,Biscuits & Cookies,2025-12-31 00:00:00,156.0,0.0,156.0,14.0,145.0,3.0,1.5,2.0,d3_forecast,104.0,0.0,0.0,1.0,,57.86,150.0,8679.0,0.0,8679.0,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01576,Apparel & Footwear,Kids Wear,2025-12-31 00:00:00,25.0,0.0,25.0,14.0,97.0,3.3125,1.7777777777777777,1.65625,d3_forecast,15.09433962264151,0.0,0.0,0.8867924528301887,0.6147598616533125,471.58,18.375,8665.2825,0.0,8665.2825,MARKDOWN_CLEAR,overstock risk 0.89 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,9.0
SKU00115,Stationery & Office,Office Supplies,2025-12-31 00:00:00,336.0,0.0,336.0,14.0,250.0,2.6666666666666665,1.3333333333333333,1.0,d3_forecast,252.0,0.0,0.0,1.0,,26.2,330.6666666666667,8663.466666666667,0.0,8663.466666666667,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02346,Snacks & Confectionery,Candy,2025-12-31 00:00:00,203.0,0.0,203.0,14.0,91.0,2.0,1.0,0.0,d3_forecast,203.0,0.0,0.0,1.0,,43.49,199.0,8654.51,0.0,8654.51,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU03155,Beverages,Juices,2025-12-31 00:00:00,130.0,0.0,130.0,14.0,56.0,5.333333333333333,2.6666666666666665,1.5625,d3_forecast,48.75,0.0,0.0,1.0,,72.43,119.33333333333333,8643.313333333334,0.0,8643.313333333334,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU00233,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,123.0,0.0,123.0,14.0,200.0,2.0,1.0,0.0,d3_forecast,123.0,0.0,0.0,1.0,,72.32,119.0,8606.08,0.0,8606.08,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04918,Grocery,Flour & Atta,2025-12-31 00:00:00,198.0,0.0,198.0,14.0,104.0,3.3333333333333335,1.6666666666666667,1.5,d3_forecast,118.8,0.0,0.0,1.0,,44.96,191.33333333333334,8602.346666666666,0.0,8602.346666666666,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU00196,Dairy & Bakery,Butter & Ghee,2025-12-31 00:00:00,148.0,0.0,148.0,14.0,100.0,2.0,1.0,1.0,d3_forecast,148.0,0.0,0.0,1.0,,59.65,144.0,8589.6,0.0,8589.6,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU02847,Dairy & Bakery,Eggs,2025-12-31 00:00:00,64.0,0.0,64.0,14.0,50.0,3.3333333333333335,1.5,1.6666666666666667,d3_forecast,38.4,0.0,0.0,1.0,0.6666666666666666,149.56,57.333333333333336,8574.773333333334,0.0,8574.773333333334,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU03455,Stationery & Office,Notebooks,2025-12-31 00:00:00,49.0,0.0,49.0,14.0,23.0,2.55,1.1666666666666667,1.275,d3_forecast,38.43137254901961,0.0,0.0,1.0,0.34992710611188255,194.29,43.9,8529.331,0.0,8529.331,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,6.0
SKU01427,Frozen Foods,Frozen Vegetables,2025-12-31 00:00:00,22.0,0.0,22.0,14.0,75.0,5.0,2.5,1.0,d3_forecast,8.8,0.0,0.0,0.10000000000000009,,709.77,12.0,8517.24,0.0,8517.24,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01501,Snacks & Confectionery,Biscuits & Cookies,2025-12-31 00:00:00,164.0,0.0,164.0,14.0,83.0,5.053571428571429,2.125,2.5267857142857144,d3_forecast,64.90459363957596,0.0,0.0,1.0,0.6859943405700354,55.18,153.89285714285714,8491.807857142858,0.0,8491.807857142858,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,8.0
SKU03876,Beverages,Energy Drinks,2025-12-31 00:00:00,69.0,0.0,69.0,14.0,946.0,4.295089922837512,2.652173913043478,2.147544961418756,d3_forecast,32.12971147966829,0.0,0.0,1.0,0.5864263164972733,140.09,60.409820154324976,8462.811705419386,0.0,8462.811705419386,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,23.0
SKU01673,Dairy & Bakery,Yogurt,2025-12-31 00:00:00,85.0,0.0,85.0,14.0,53.0,4.5,2.2,2.25,d3_forecast,37.77777777777778,0.0,0.0,1.0,0.7468943965979538,111.24,76.0,8454.24,0.0,8454.24,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU00993,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,64.0,0.0,64.0,14.0,29.0,2.0,1.8,1.0,d3_forecast,64.0,0.0,0.0,1.0,0.9938079899999066,140.43,60.0,8425.800000000001,0.0,8425.800000000001,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU01613,Grocery,Rice & Grains,2025-12-31 00:00:00,83.0,0.0,83.0,14.0,161.0,4.0,2.0,3.0,d3_forecast,41.5,0.0,0.0,1.0,,112.34,75.0,8425.5,0.0,8425.5,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01972,Stationery & Office,Office Supplies,2025-12-31 00:00:00,183.0,0.0,183.0,14.0,66.0,4.0,2.0,2.5625,d3_forecast,91.5,0.0,0.0,1.0,,48.03,175.0,8405.25,0.0,8405.25,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02701,Snacks & Confectionery,Biscuits & Cookies,2025-12-31 00:00:00,80.0,0.0,80.0,14.0,91.0,5.0,2.5,2.0,d3_forecast,32.0,0.0,0.0,1.0,,120.03,70.0,8402.1,0.0,8402.1,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU00544,Stationery & Office,Notebooks,2025-12-31 00:00:00,65.0,0.0,65.0,14.0,79.0,4.666666666666666,2.0,2.333333333333333,d3_forecast,27.85714285714286,0.0,0.0,1.0,0.5773502691896257,150.83,55.66666666666667,8396.203333333335,0.0,8396.203333333335,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU04258,Snacks & Confectionery,Biscuits & Cookies,2025-12-31 00:00:00,260.0,0.0,260.0,14.0,132.0,4.666666666666667,2.3333333333333335,3.0,d3_forecast,111.42857142857142,0.0,0.0,1.0,,33.47,250.66666666666666,8389.813333333334,0.0,8389.813333333334,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU02083,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,89.0,0.0,89.0,14.0,119.0,3.3333333333333335,2.0,1.6666666666666667,d3_forecast,53.4,0.0,0.0,1.0,0.5773502691896257,101.78,82.33333333333333,8379.886666666665,0.0,8379.886666666665,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU02420,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,105.0,0.0,105.0,14.0,53.0,2.0,1.0,1.0,d3_forecast,105.0,0.0,0.0,1.0,0.0,82.9,101.0,8372.900000000001,0.0,8372.900000000001,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU02147,Snacks & Confectionery,Biscuits & Cookies,2025-12-31 00:00:00,99.0,0.0,99.0,14.0,91.0,2.0,1.0,1.0,d3_forecast,99.0,0.0,0.0,1.0,,88.13,95.0,8372.35,0.0,8372.35,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04928,Grocery,Sugar & Salt,2025-12-31 00:00:00,34.0,0.0,34.0,14.0,70.0,3.3333333333333335,1.5,1.6666666666666667,d3_forecast,20.4,0.0,0.0,1.0,0.38490017945975047,305.32,27.333333333333332,8345.413333333332,0.0,8345.413333333332,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU04934,Home Care,Laundry,2025-12-31 00:00:00,58.0,0.0,58.0,14.0,27.0,5.5,2.8,2.75,d3_forecast,21.09090909090909,0.0,0.0,1.0,0.46565731465733207,177.45,47.0,8340.15,0.0,8340.15,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU04639,Dairy & Bakery,Eggs,2025-12-31 00:00:00,61.0,0.0,61.0,14.0,75.0,4.0,1.8,2.0,d3_forecast,30.5,0.0,0.0,1.0,0.6085806194501846,157.33,53.0,8338.49,0.0,8338.49,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU04565,Grocery,Spices & Seasoning,2025-12-31 00:00:00,34.0,0.0,34.0,14.0,50.0,5.0,2.5,2.0,d3_forecast,13.6,0.0,0.0,0.7,,346.99,24.0,8327.76,0.0,8327.76,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04944,Stationery & Office,Notebooks,2025-12-31 00:00:00,128.0,0.0,128.0,14.0,134.0,2.0,1.0,0.0,d3_forecast,128.0,0.0,0.0,1.0,,67.05,124.0,8314.199999999999,0.0,8314.199999999999,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00213,Snacks & Confectionery,Chocolates,2025-12-31 00:00:00,100.0,0.0,100.0,14.0,67.0,4.0,2.0,2.6875,d3_forecast,50.0,0.0,0.0,1.0,,90.28,92.0,8305.76,0.0,8305.76,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04920,Stationery & Office,Writing Instruments,2025-12-31 00:00:00,394.0,0.0,394.0,14.0,153.0,2.0,1.0,0.0,d3_forecast,394.0,0.0,0.0,1.0,,21.2,390.0,8268.0,0.0,8268.0,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU04981,Dairy & Bakery,Cheese,2025-12-31 00:00:00,89.0,0.0,89.0,14.0,44.0,4.0,2.0,1.0,d3_forecast,44.5,0.0,0.0,1.0,,101.32,81.0,8206.92,0.0,8206.92,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04541,Grocery,Rice & Grains,2025-12-31 00:00:00,133.0,0.0,133.0,14.0,80.0,2.0,1.0,0.0,d3_forecast,133.0,0.0,0.0,1.0,,63.57,129.0,8200.53,0.0,8200.53,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00413,Home Care,Air Fresheners,2025-12-31 00:00:00,84.0,0.0,84.0,14.0,73.0,3.0,1.5,2.0,d3_forecast,56.0,0.0,0.0,1.0,,104.52,78.0,8152.5599999999995,0.0,8152.5599999999995,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01325,Stationery & Office,Notebooks,2025-12-31 00:00:00,46.0,0.0,46.0,14.0,103.0,2.6666666666666665,1.3333333333333333,1.0,d3_forecast,34.5,0.0,0.0,1.0,,198.61,40.666666666666664,8076.806666666666,0.0,8076.806666666666,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04721,Snacks & Confectionery,Namkeen,2025-12-31 00:00:00,286.0,0.0,286.0,14.0,151.0,4.0,2.0,0.0,d3_forecast,143.0,0.0,0.0,1.0,,28.95,278.0,8048.099999999999,0.0,8048.099999999999,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU02790,Snacks & Confectionery,Chips & Crisps,2025-12-31 00:00:00,164.0,0.0,164.0,14.0,69.0,4.0,2.0,2.0,d3_forecast,82.0,0.0,0.0,1.0,0.3535533905932738,51.58,156.0,8046.48,0.0,8046.48,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU04819,Grocery,Pulses & Lentils,2025-12-31 00:00:00,59.0,0.0,59.0,14.0,28.0,4.4,2.0,2.2,d3_forecast,26.818181818181817,0.0,0.0,1.0,0.4472135954999579,159.94,50.2,8028.988,0.0,8028.988,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,6.0
SKU01548,Beverages,Coffee,2025-12-31 00:00:00,106.0,0.0,106.0,14.0,131.0,6.0,3.0,0.0,d3_forecast,35.333333333333336,0.0,0.0,1.0,,85.29,94.0,8017.26,0.0,8017.26,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU02146,Apparel & Footwear,Women's Wear,2025-12-31 00:00:00,13.0,0.0,13.0,14.0,67.0,3.75,1.8333333333333333,1.875,d3_forecast,6.933333333333334,0.0,0.0,0.0,0.724996437722796,1456.76,5.5,8012.18,0.0,8012.18,HEALTHY,stockout 0.0 and overstock 0.0 both below their thresholds with no volatility trigger,low_history,6.0
SKU01055,Health & Wellness,Vitamins & Supplements,2025-12-31 00:00:00,21.0,0.0,21.0,14.0,52.0,4.0,1.75,2.0,d3_forecast,10.5,0.0,0.0,0.3125,0.5471012044321932,616.05,13.0,8008.65,0.0,8008.65,WATCH_VOLATILE,demand volatility CV 0.55 >= 0.50,low_history,4.0
SKU03843,Beverages,Energy Drinks,2025-12-31 00:00:00,95.0,0.0,95.0,14.0,75.0,4.0,2.2,2.0,d3_forecast,47.5,0.0,0.0,1.0,0.4979295977319691,92.03,87.0,8006.61,0.0,8006.61,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU02189,Grocery,Rice & Grains,2025-12-31 00:00:00,137.0,0.0,137.0,14.0,119.0,3.0500000000000003,1.6666666666666667,1.5250000000000001,d3_forecast,89.83606557377048,0.0,0.0,1.0,0.4898979485566356,61.1,130.9,7997.990000000001,0.0,7997.990000000001,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,6.0
SKU00276,Snacks & Confectionery,Biscuits & Cookies,2025-12-31 00:00:00,215.0,0.0,215.0,14.0,221.0,6.0,3.0,3.0,d3_forecast,71.66666666666667,0.0,0.0,1.0,,39.39,203.0,7996.17,0.0,7996.17,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU04556,Snacks & Confectionery,Candy,2025-12-31 00:00:00,225.0,0.0,225.0,14.0,146.0,2.0,1.0,1.0,d3_forecast,225.0,0.0,0.0,1.0,,36.13,221.0,7984.7300000000005,0.0,7984.7300000000005,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,2.0
SKU01730,Beverages,Tea,2025-12-31 00:00:00,131.0,0.0,131.0,14.0,88.0,4.320471577612951,2.0714285714285716,2.1602357888064754,d3_forecast,60.64152842888375,0.0,0.0,1.0,0.6685086903103032,65.19,122.3590568447741,7976.586915710824,0.0,7976.586915710824,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,14.0
SKU00373,Snacks & Confectionery,Namkeen,2025-12-31 00:00:00,133.0,0.0,133.0,14.0,66.0,4.0,1.8571428571428572,2.0,d3_forecast,66.5,0.0,0.0,1.0,0.4844729135305431,63.63,125.0,7953.75,0.0,7953.75,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,7.0
SKU02157,Dairy & Bakery,Bread,2025-12-31 00:00:00,78.0,0.0,78.0,14.0,47.0,2.0,1.0,0.0,d3_forecast,78.0,0.0,0.0,1.0,,106.66,74.0,7892.84,0.0,7892.84,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,1.0
SKU00578,Beverages,Soft Drinks,2025-12-31 00:00:00,130.0,0.0,130.0,14.0,94.0,4.1875,2.2,2.09375,d3_forecast,62.08955223880597,0.0,0.0,1.0,0.4979295977319691,64.82,121.625,7883.732499999999,0.0,7883.732499999999,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU00436,Stationery & Office,Office Supplies,2025-12-31 00:00:00,77.0,0.0,77.0,14.0,128.0,2.0,1.5,1.0,d3_forecast,77.0,0.0,0.0,1.0,0.6666666666666666,107.75,73.0,7865.75,0.0,7865.75,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
SKU04623,Snacks & Confectionery,Candy,2025-12-31 00:00:00,200.0,0.0,200.0,14.0,73.0,4.0,2.0,2.5,d3_forecast,100.0,0.0,0.0,1.0,,40.94,192.0,7860.48,0.0,7860.48,WATCH_VOLATILE,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,insufficient_data,3.0
SKU04096,Dairy & Bakery,Bread,2025-12-31 00:00:00,88.0,0.0,88.0,14.0,41.0,3.625,1.8888888888888888,1.8125,d3_forecast,48.55172413793103,0.0,0.0,1.0,0.6176470588235294,96.95,80.75,7828.712500000001,0.0,7828.712500000001,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,9.0
SKU01101,Snacks & Confectionery,Namkeen,2025-12-31 00:00:00,90.0,0.0,90.0,14.0,55.0,4.5,2.0,2.25,d3_forecast,40.0,0.0,0.0,1.0,0.5,96.64,81.0,7827.84,0.0,7827.84,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU00286,Beverages,Energy Drinks,2025-12-31 00:00:00,161.0,0.0,161.0,14.0,1166.0,4.294222734839735,2.311688311688312,2.1471113674198676,d3_forecast,74.98446631274177,0.0,0.0,1.0,0.608779867982384,51.29,152.41155453032053,7817.18863186014,0.0,7817.18863186014,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,77.0
SKU01462,Beverages,Soft Drinks,2025-12-31 00:00:00,168.0,0.0,168.0,14.0,85.0,3.5,2.0,1.75,d3_forecast,96.0,0.0,0.0,1.0,0.5,48.5,161.0,7808.5,0.0,7808.5,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,5.0
SKU02538,Frozen Foods,Ice Cream,2025-12-31 00:00:00,73.0,0.0,73.0,14.0,1425.0,4.298826233710576,2.2580645161290325,2.149413116855288,d3_forecast,33.96275914925238,0.0,0.0,1.0,0.5597983115907585,121.13,64.40234753257884,7801.056356621275,0.0,7801.056356621275,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,ok,31.0
SKU04814,Snacks & Confectionery,Biscuits & Cookies,2025-12-31 00:00:00,207.0,0.0,207.0,14.0,104.0,4.916666666666666,2.25,2.458333333333333,d3_forecast,84.20338983050848,0.0,0.0,1.0,0.6666666666666666,39.4,197.16666666666666,7768.366666666666,0.0,7768.366666666666,MARKDOWN_CLEAR,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,low_history,4.0
