date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-06-28,SKU03339,3,269.04,89.68,
2025-06-28,SKU04154,1,277.19,351.77,1
2025-06-28,SKU04321,3,2883.9,961.2999999999998,
2025-06-28,SKU04612,1,805.8,805.8,
2025-06-28,SKU04750,2,1829.2,914.6,
2025-06-29,SKU00313,1,878.76,878.76,
2025-06-29,SKU00426,1,605.61,605.61,
2025-06-29,SKU00474,1,102.76,102.76,
2025-06-29,SKU00672,3,2269.59,756.5300000000001,
2025-06-29,SKU00994,3,1806.39,602.13,
2025-06-29,SKU02025,2,420.56,210.28,
2025-06-29,SKU02052,5,1093.07,277.43,1
2025-06-29,SKU02176,1,989.87,989.87,
2025-06-29,SKU02286,2,972.3,486.15,
2025-06-29,SKU02342,4,572.6,143.15,
2025-06-29,SKU02484,1,567.26,567.26,
2025-06-29,SKU03874,2,449.3,224.65,
2025-06-29,SKU03907,1,876.73,876.73,
2025-06-29,SKU03958,4,2830.92,707.73,
2025-06-29,SKU04778,2,971.64,485.82,
2025-06-29,SKU04806,2,184.22,92.11,
2025-06-30,SKU00169,4,381.48,95.37,
2025-06-30,SKU00200,1,134.99,134.99,
2025-06-30,SKU00277,2,1171.28,585.64,
2025-06-30,SKU00628,8,1086.4,135.8,
2025-06-30,SKU00685,2,5166.46,2583.23,
2025-06-30,SKU00831,2,1900.98,950.49,
2025-06-30,SKU00845,4,2683.32,670.83,
2025-06-30,SKU01394,3,1677.84,559.28,
2025-06-30,SKU02034,1,751.83,751.83,
2025-06-30,SKU02233,1,260.53,260.53,
2025-06-30,SKU02477,2,468.7,234.35,
2025-06-30,SKU02508,4,580.52,145.13,
2025-06-30,SKU03494,4,288.36,72.09,
2025-06-30,SKU03728,2,252.94,126.47,
2025-06-30,SKU03855,1,683.9,683.9,
2025-06-30,SKU03922,1,2095.66,2095.66,
2025-06-30,SKU04141,1,213.39,270.8,1
2025-06-30,SKU04198,1,122.84,122.84,
2025-06-30,SKU04381,1,151.35,192.07,1
2025-06-30,SKU04474,1,132.44,168.07,1
2025-06-30,SKU04596,3,1006.6500000000001,335.55,
2025-07-01,SKU00285,4,2022.68,505.67,
2025-07-01,SKU00529,5,3024.55,604.91,
2025-07-01,SKU00664,1,186.94,186.94,
2025-07-01,SKU00692,2,471.04,235.52,
2025-07-01,SKU00774,2,189.22,94.61,
2025-07-01,SKU01230,3,2061.69,687.23,
2025-07-01,SKU01389,2,7219.58,3609.79,
2025-07-01,SKU01775,2,408.3,204.15,
2025-07-01,SKU02648,1,883.45,883.45,
2025-07-01,SKU02738,1,181.37,230.16,1
2025-07-01,SKU02743,1,459.4,459.4,
2025-07-01,SKU03133,1,262.89,262.89,
2025-07-01,SKU03356,1,1150.81,1150.81,
2025-07-01,SKU03743,1,253.24,253.24,
2025-07-01,SKU04265,1,83.19,83.19,
2025-07-01,SKU04336,1,831.58,831.58,
2025-07-02,SKU00112,3,656.67,218.89,
2025-07-02,SKU00765,1,877.06,877.06,
2025-07-02,SKU00953,2,547.98,273.99,
2025-07-02,SKU00994,1,602.13,602.13,
2025-07-02,SKU01214,2,185.46,92.73,
2025-07-02,SKU01299,3,7697.22,2565.74,
2025-07-02,SKU01315,1,1695.35,1695.35,
2025-07-02,SKU01446,1,192.93,192.93,
2025-07-02,SKU02233,2,521.06,260.53,
2025-07-02,SKU02590,1,198.15,198.15,
2025-07-02,SKU03403,1,97.13,97.13,
2025-07-02,SKU03783,2,2138.4,1069.2,
2025-07-02,SKU03915,1,1708.53,1708.53,
2025-07-02,SKU04035,4,444.37,140.98,1
2025-07-02,SKU04154,5,1385.97,351.77,1
2025-07-02,SKU04223,4,175.68,43.92,
2025-07-02,SKU04359,3,695.49,231.83,
2025-07-02,SKU04507,4,519.12,129.78,
2025-07-03,SKU00238,1,1766.09,1766.09,
2025-07-03,SKU00264,1,242.74,242.74,
2025-07-03,SKU00285,2,1011.34,505.67,
2025-07-03,SKU00383,1,124.69,124.69,
2025-07-03,SKU00707,3,169.68,56.56,
2025-07-03,SKU00791,1,565.04,565.04,
2025-07-03,SKU01988,1,260.92,331.12,1
2025-07-03,SKU02201,1,1064.05,1064.05,
2025-07-03,SKU02425,2,2008.86,1004.43,
2025-07-03,SKU02627,1,190.96,190.96,
2025-07-03,SKU03727,2,3321.86,1660.93,
2025-07-03,SKU04046,1,114.83,114.83,
2025-07-03,SKU04191,4,336.32,106.7,1
2025-07-03,SKU04207,2,331.8,165.9,
2025-07-03,SKU04321,2,1922.6,961.3,
2025-07-03,SKU04406,1,128.17,128.17,
2025-07-03,SKU04830,1,258.35,258.35,
2025-07-04,SKU00036,1,188.79,188.79,
2025-07-04,SKU00079,2,395.8,197.9,
2025-07-04,SKU00455,1,1343.21,1343.21,
2025-07-04,SKU00650,1,282.54,282.54,
2025-07-04,SKU01317,1,644.83,644.83,
2025-07-04,SKU01446,1,192.93,192.93,
2025-07-04,SKU01751,2,919.62,459.81,
2025-07-04,SKU02008,1,935.7,935.7,
2025-07-04,SKU02624,2,6365.28,3182.64,
2025-07-04,SKU03433,2,324.14,162.07,
2025-07-04,SKU03448,3,1336.17,445.39000000000004,
2025-07-04,SKU03633,3,354.81,118.27,
2025-07-04,SKU03738,1,62.53,62.53,
2025-07-04,SKU03854,2,964.86,482.43,
2025-07-04,SKU03949,1,1149.07,1149.07,
2025-07-04,SKU04154,1,277.19,351.77,1
2025-07-04,SKU04321,1,961.3,961.3,
2025-07-04,SKU04596,3,1006.6500000000001,335.55,
2025-07-05,SKU00126,2,506.88,253.44,
2025-07-05,SKU00363,5,5518.75,1103.75,
2025-07-05,SKU00830,1,290.01,290.01,
2025-07-05,SKU00912,2,2496.52,1248.26,
2025-07-05,SKU00942,1,172.9,172.9,
2025-07-05,SKU01018,1,242.43,242.43,
2025-07-05,SKU01752,4,1836.76,459.19,
2025-07-05,SKU02089,4,1643.44,410.86,
2025-07-05,SKU02091,4,201.36,50.34,
2025-07-05,SKU02342,1,143.15,143.15,
2025-07-05,SKU02407,2,992.6,496.3,
2025-07-05,SKU02961,2,2261.96,1130.98,
2025-07-05,SKU02982,1,413.73,413.73,
2025-07-05,SKU03088,2,447.1,223.55,
2025-07-05,SKU03292,1,129.26,164.03,1
2025-07-05,SKU04056,3,3552.15,1184.05,
2025-07-05,SKU04264,1,2568.45,2568.45,
2025-07-06,SKU00050,1,34.08,34.08,
2025-07-06,SKU00306,1,300.86,300.86,
2025-07-06,SKU00845,1,670.83,670.83,
2025-07-06,SKU01210,3,839.16,279.72,
2025-07-06,SKU01775,2,408.3,204.15,
2025-07-06,SKU02227,1,1096.48,1096.48,
2025-07-06,SKU02596,1,264.7,264.7,
2025-07-06,SKU02915,1,2288.75,2288.75,
2025-07-06,SKU02947,2,269.0,134.5,
2025-07-06,SKU03889,1,291.44,291.44,
2025-07-06,SKU04032,1,203.7,203.7,
2025-07-06,SKU04321,2,1922.6,961.3,
2025-07-06,SKU04386,1,837.35,837.35,
2025-07-06,SKU04505,1,120.68,120.68,
2025-07-06,SKU04508,2,751.1,375.55,
2025-07-06,SKU04586,2,962.76,481.38,
2025-07-06,SKU04596,1,335.55,335.55,
2025-07-06,SKU04781,2,125.32,79.52,1
2025-07-06,SKU04830,1,258.35,258.35,
2025-07-07,SKU00314,1,407.17,407.17,
2025-07-07,SKU00772,3,869.19,289.73,
2025-07-07,SKU00806,1,186.07,186.07,
2025-07-07,SKU01048,3,288.54,96.18,
2025-07-07,SKU01524,3,5592.51,1864.17,
2025-07-07,SKU03498,3,2146.2,715.4,
2025-07-07,SKU03727,1,1660.93,1660.93,
2025-07-07,SKU04033,4,564.88,141.22,
2025-07-07,SKU04109,5,1728.0,345.6,
2025-07-07,SKU04321,5,4806.5,961.3,
2025-07-07,SKU04596,4,1342.2,335.55,
2025-07-07,SKU04816,2,180.98,90.49,
2025-07-08,SKU00870,2,545.7,272.85,
2025-07-08,SKU01152,1,486.03,486.03,
2025-07-08,SKU01851,1,1282.27,1282.27,
2025-07-08,SKU01985,1,284.04,284.04,
2025-07-08,SKU02165,1,151.01,151.01,
2025-07-08,SKU02330,2,442.76,221.38,
2025-07-08,SKU02624,1,3182.64,3182.64,
2025-07-08,SKU02720,3,419.94,139.98,
2025-07-08,SKU03014,1,150.16,150.16,
2025-07-08,SKU03476,3,2044.32,681.44,
2025-07-08,SKU03555,1,213.41,213.41,
2025-07-08,SKU04241,2,77.88,38.94,
2025-07-08,SKU04321,2,1922.6,961.3,
2025-07-08,SKU04437,2,48.82,24.41,
2025-07-08,SKU04438,1,146.23,146.23,
2025-07-08,SKU04441,3,12470.37,4156.79,
2025-07-09,SKU00216,1,678.4,678.4,
2025-07-09,SKU00376,1,207.45,207.45,
2025-07-09,SKU00429,1,582.88,582.88,
2025-07-09,SKU00542,4,5469.2,1367.3,
2025-07-09,SKU00953,2,547.98,273.99,
2025-07-09,SKU00954,1,209.16,209.16,
2025-07-09,SKU01009,5,1117.1,223.42,
2025-07-09,SKU01420,1,213.65,213.65,
2025-07-09,SKU01436,1,168.64,168.64,
2025-07-09,SKU01794,2,627.23,397.99,1
2025-07-09,SKU01886,1,1996.89,1996.89,
2025-07-09,SKU02462,1,171.89,171.89,
2025-07-09,SKU02712,1,168.07,168.07,
2025-07-09,SKU02791,2,970.0,485.0,
2025-07-09,SKU03118,3,4684.17,1561.39,
2025-07-09,SKU03665,5,1558.65,311.73,
2025-07-09,SKU03940,1,235.21,235.21,
2025-07-09,SKU04321,2,1922.6,961.3,
2025-07-09,SKU04434,2,1580.86,790.43,
2025-07-09,SKU04548,2,279.62,139.81,
2025-07-09,SKU04596,6,2013.3,335.55,
2025-07-09,SKU04806,1,92.11,92.11,
2025-07-09,SKU04916,1,1699.1,1699.1,
2025-07-09,SKU04943,1,114.75,145.62,1
2025-07-10,SKU00119,3,2891.82,963.94,
2025-07-10,SKU00190,2,290.84,145.42,
2025-07-10,SKU00205,2,445.78,222.89,
2025-07-10,SKU00497,1,399.27,399.27,
2025-07-10,SKU00561,2,3912.62,1956.31,
2025-07-10,SKU00595,3,8081.91,2693.97,
2025-07-10,SKU00997,1,284.15,284.15,
2025-07-10,SKU01993,5,710.85,142.17,
2025-07-10,SKU02314,2,942.66,471.33,
2025-07-10,SKU02320,5,539.3,107.85999999999999,
2025-07-10,SKU02484,2,1134.52,567.26,
2025-07-10,SKU02565,1,258.39,258.39,
2025-07-10,SKU02858,2,181.4,90.7,
2025-07-10,SKU03840,5,1275.6,255.11999999999998,
2025-07-10,SKU04154,3,831.58,351.77,1
2025-07-10,SKU04275,3,720.12,240.04,
2025-07-10,SKU04660,2,4789.54,2394.77,
2025-07-10,SKU04891,1,647.88,647.88,
2025-07-10,SKU04924,1,2799.28,2799.28,
2025-07-11,SKU00995,3,712.68,237.56000000000003,
2025-07-11,SKU01249,2,224.42,112.21,
2025-07-11,SKU01593,2,451.64,225.82,
2025-07-11,SKU02303,3,542.1,180.69999999999996,
2025-07-11,SKU02738,4,920.64,230.16,
2025-07-11,SKU03727,1,1660.93,1660.93,
2025-07-11,SKU03820,4,3844.2,961.05,
2025-07-11,SKU04062,1,3430.14,3430.14,
2025-07-11,SKU04321,3,2883.8999999999996,961.2999999999998,
2025-07-11,SKU04685,1,173.01,173.01,
2025-07-11,SKU04780,5,187.1,37.42,
2025-07-11,SKU04847,1,630.96,630.96,
2025-07-11,SKU04905,1,117.04,117.04,
2025-07-11,SKU04978,2,461.86,230.93,
2025-07-12,SKU00129,1,217.18,217.18,
2025-07-12,SKU00608,4,2453.16,613.29,
2025-07-12,SKU00994,1,602.13,602.13,
2025-07-12,SKU01330,3,550.47,183.49,
2025-07-12,SKU01371,1,1277.61,1277.61,
2025-07-12,SKU02368,7,5945.73,849.39,
2025-07-12,SKU02530,1,506.86,506.86,
2025-07-12,SKU03103,1,225.45,225.45,
2025-07-12,SKU03716,1,883.69,883.69,
2025-07-12,SKU03727,1,1660.93,1660.93,
2025-07-12,SKU03734,4,1765.64,441.41,
2025-07-12,SKU04102,1,358.12,358.12,
2025-07-12,SKU04321,2,1922.6,961.3,
2025-07-12,SKU04772,1,1952.93,1952.93,
2025-07-13,SKU00188,2,402.82,201.41,
2025-07-13,SKU00190,1,145.42,145.42,
2025-07-13,SKU00215,3,306.09,102.03000000000002,
2025-07-13,SKU00319,1,129.05,129.05,
2025-07-13,SKU00432,1,1977.65,1977.65,
2025-07-13,SKU01045,1,451.29,451.29,
2025-07-13,SKU01992,1,394.66,394.66,
2025-07-13,SKU02004,5,4628.35,925.6699999999998,
2025-07-13,SKU02354,1,90.78,90.78,
2025-07-13,SKU02930,3,510.48,170.16,
2025-07-13,SKU03090,3,422.67,140.89,
2025-07-13,SKU03665,3,935.19,311.73,
2025-07-13,SKU04015,4,6794.04,1698.51,
2025-07-13,SKU04275,2,480.08,240.04,
2025-07-13,SKU04321,4,3845.2,961.3,
2025-07-13,SKU04325,1,2888.57,2888.57,
2025-07-13,SKU04384,3,4845.0,1615.0,
2025-07-13,SKU04571,2,1737.04,868.52,
2025-07-14,SKU00285,1,505.67,505.67,
2025-07-14,SKU00531,2,5899.92,2949.96,
2025-07-14,SKU00845,3,2012.49,670.83,
2025-07-14,SKU00866,2,2646.94,1323.47,
2025-07-14,SKU00920,1,114.73,114.73,
2025-07-14,SKU01021,5,6217.35,1243.47,
2025-07-14,SKU01165,1,996.52,996.52,
2025-07-14,SKU02381,1,987.93,987.93,
2025-07-14,SKU02516,2,948.24,474.12,
2025-07-14,SKU02640,2,3126.44,1563.22,
2025-07-14,SKU02836,2,2289.54,1144.77,
2025-07-14,SKU03029,3,201.87,67.29,
2025-07-14,SKU03181,1,500.79,500.79,
2025-07-14,SKU03688,1,671.66,671.66,
2025-07-14,SKU03906,5,627.65,125.53,
2025-07-14,SKU04138,3,6225.48,2075.16,
2025-07-14,SKU04154,1,351.77,351.77,
2025-07-14,SKU04321,3,2883.8999999999996,961.2999999999998,
2025-07-14,SKU04501,1,365.13,365.13,
2025-07-14,SKU04646,1,82.38,82.38,
2025-07-15,SKU00325,1,631.5,631.5,
2025-07-15,SKU00640,3,541.02,180.34,
2025-07-15,SKU00692,2,471.04,235.52,
2025-07-15,SKU00994,1,602.13,602.13,
2025-07-15,SKU01343,4,1328.6,332.15,
2025-07-15,SKU01686,1,54.03,54.03,
2025-07-15,SKU01751,3,1379.43,459.81,
2025-07-15,SKU01761,1,308.43,308.43,
2025-07-15,SKU02440,4,533.88,133.47,
2025-07-15,SKU03685,3,134.58,44.85999999999999,
2025-07-15,SKU03708,1,102.64,102.64,
2025-07-15,SKU03713,1,197.54,197.54,
2025-07-15,SKU03907,3,2630.19,876.73,
2025-07-15,SKU04064,3,11535.96,3845.32,
2025-07-15,SKU04248,1,158.02,158.02,
2025-07-15,SKU04321,2,1922.6,961.3,
2025-07-15,SKU04596,3,1006.65,335.55,
2025-07-16,SKU00177,3,343.95,114.65000000000002,
2025-07-16,SKU00263,1,443.51,443.51,
2025-07-16,SKU00845,1,670.83,670.83,
2025-07-16,SKU01030,1,224.5,224.5,
2025-07-16,SKU01045,3,1353.87,451.29,
2025-07-16,SKU02082,3,654.75,218.25,
2025-07-16,SKU02776,1,234.93,234.93,
2025-07-16,SKU03053,1,4086.72,4086.72,
2025-07-16,SKU03055,1,130.59,130.59,
2025-07-16,SKU03268,1,734.99,734.99,
2025-07-16,SKU03292,2,328.06,164.03,
2025-07-16,SKU03423,1,387.84,387.84,
2025-07-16,SKU03812,1,1167.25,1167.25,
2025-07-16,SKU03965,1,81.54,81.54,
2025-07-16,SKU04828,1,145.98,145.98,
2025-07-17,SKU00246,1,1021.22,1021.22,
2025-07-17,SKU00286,2,128.9,64.45,
2025-07-17,SKU00624,1,2367.38,2367.38,
2025-07-17,SKU01037,1,178.07,178.07,
2025-07-17,SKU01491,4,3395.16,848.79,
2025-07-17,SKU02423,1,3672.71,3672.71,
2025-07-17,SKU02778,2,342.38,171.19,
2025-07-17,SKU03292,1,164.03,164.03,
2025-07-17,SKU03406,3,768.48,256.16,
2025-07-17,SKU03671,3,274.44,91.48,
2025-07-17,SKU04159,5,10941.8,2188.36,
2025-07-17,SKU04196,3,1356.57,452.19,
2025-07-17,SKU04209,3,5767.38,1922.46,
2025-07-17,SKU04321,4,3845.2,961.3,
2025-07-17,SKU04350,1,394.93,394.93,
2025-07-17,SKU04762,2,874.9,437.45,
2025-07-17,SKU04954,2,749.44,374.72,
2025-07-18,SKU00285,5,2528.35,505.66999999999996,
2025-07-18,SKU00743,1,759.3,759.3,
2025-07-18,SKU00964,3,687.0,229.0,
2025-07-18,SKU01142,4,1697.96,424.49,
2025-07-18,SKU01370,1,195.01,195.01,
2025-07-18,SKU01520,1,1113.71,1113.71,
2025-07-18,SKU02538,4,866.32,216.58,
2025-07-18,SKU02758,1,198.33,198.33,
2025-07-18,SKU02815,1,689.01,689.01,
2025-07-18,SKU03430,1,348.18,348.18,
2025-07-18,SKU03671,1,91.48,91.48,
2025-07-18,SKU03727,2,3321.86,1660.93,
2025-07-18,SKU03789,4,4192.56,1048.14,
2025-07-18,SKU04154,1,351.77,351.77,
2025-07-18,SKU04321,3,2883.9,961.2999999999998,
2025-07-19,SKU00195,1,1139.65,1139.65,
2025-07-19,SKU00809,1,54.18,54.18,
2025-07-19,SKU01037,3,534.21,178.07000000000002,
2025-07-19,SKU01152,2,972.06,486.03,
2025-07-19,SKU01250,3,169.65,56.54999999999999,
2025-07-19,SKU01439,1,987.75,987.75,
2025-07-19,SKU01890,2,238.86,119.43,
2025-07-19,SKU02947,1,134.5,134.5,
2025-07-19,SKU04283,2,3737.34,1868.67,
2025-07-19,SKU04321,2,1922.6,961.3,
2025-07-19,SKU04571,2,1737.04,868.52,
2025-07-19,SKU04947,3,1638.51,546.17,
2025-07-19,SKU04957,1,1148.55,1148.55,
2025-07-19,SKU04999,1,336.69,336.69,
2025-07-20,SKU00079,1,197.9,197.9,
2025-07-20,SKU00177,2,229.3,114.65,
2025-07-20,SKU00404,1,230.08,230.08,
2025-07-20,SKU00500,2,2529.16,1264.58,
2025-07-20,SKU00684,2,233.74,116.87,
2025-07-20,SKU00953,2,547.98,273.99,
2025-07-20,SKU00957,1,159.22,159.22,
2025-07-20,SKU01343,2,664.3,332.15,
2025-07-20,SKU01414,4,773.76,193.44,
2025-07-20,SKU02191,1,360.08,360.08,
2025-07-20,SKU02878,2,5790.0,2895.0,
2025-07-20,SKU02922,1,213.14,213.14,
2025-07-20,SKU03000,2,345.92,172.96,
2025-07-20,SKU03140,1,119.93,119.93,
2025-07-20,SKU03239,1,165.27,165.27,
2025-07-20,SKU03724,1,380.37,380.37,
2025-07-20,SKU03840,2,510.24,255.12,
2025-07-20,SKU04029,3,1681.08,560.36,
2025-07-20,SKU04294,2,999.14,499.57,
2025-07-20,SKU04321,1,961.3,961.3,
2025-07-21,SKU00261,1,62.18,62.18,
2025-07-21,SKU00264,4,970.96,242.74,
2025-07-21,SKU00404,3,690.24,230.08,
2025-07-21,SKU01037,3,534.21,178.07000000000002,
2025-07-21,SKU01079,1,125.88,125.88,
2025-07-21,SKU01461,2,1434.06,717.03,
2025-07-21,SKU01953,1,309.85,309.85,
2025-07-21,SKU02737,2,630.28,315.14,
2025-07-21,SKU03307,2,1464.68,732.34,
2025-07-21,SKU03485,2,188.36,94.18,
2025-07-21,SKU03527,1,419.97,419.97,
2025-07-21,SKU03727,1,1660.93,1660.93,
2025-07-21,SKU04288,5,862.2,172.44,
2025-07-21,SKU04321,3,2883.8999999999996,961.2999999999998,
2025-07-22,SKU00953,1,273.99,273.99,
2025-07-22,SKU00994,2,1204.26,602.13,
2025-07-22,SKU01087,1,231.99,231.99,
2025-07-22,SKU01274,3,1675.08,558.36,
2025-07-22,SKU01281,2,363.02,181.51,
2025-07-22,SKU01438,1,298.01,298.01,
2025-07-22,SKU01665,1,2278.76,2278.76,
2025-07-22,SKU01697,1,306.11,306.11,
2025-07-22,SKU01771,1,336.08,336.08,
2025-07-22,SKU02407,1,496.3,496.3,
2025-07-22,SKU02482,1,1297.95,1297.95,
2025-07-22,SKU02833,5,19622.65,3924.53,
2025-07-22,SKU03077,1,377.75,377.75,
2025-07-22,SKU03292,1,164.03,164.03,
2025-07-22,SKU03455,1,309.96,309.96,
2025-07-22,SKU03550,3,2596.71,865.57,
2025-07-22,SKU03727,1,1660.93,1660.93,
2025-07-22,SKU03782,2,117.06,58.53,
2025-07-22,SKU03818,1,148.24,148.24,
2025-07-22,SKU03910,2,1328.58,664.29,
2025-07-22,SKU04077,2,221.38,110.69,
2025-07-22,SKU04233,1,271.64,271.64,
2025-07-22,SKU04321,3,2883.8999999999996,961.2999999999998,
2025-07-22,SKU04453,4,1062.32,265.58,
2025-07-22,SKU04776,1,218.83,218.83,
2025-07-22,SKU04783,5,9716.85,1943.3699999999997,
2025-07-23,SKU00227,1,2851.22,2851.22,
2025-07-23,SKU02416,3,316.59,105.53000000000002,
2025-07-23,SKU02538,2,433.16,216.58,
2025-07-23,SKU03104,3,1440.03,480.01,
2025-07-23,SKU03292,3,492.09,164.03,
2025-07-23,SKU03603,1,222.12,222.12,
2025-07-23,SKU04127,3,291.87,97.29,
2025-07-23,SKU04359,2,463.66,231.83,
2025-07-23,SKU04570,1,122.7,122.7,
2025-07-23,SKU04713,3,5740.2,1913.4000000000003,
2025-07-24,SKU00500,1,1264.58,1264.58,
2025-07-24,SKU00953,1,273.99,273.99,
2025-07-24,SKU00994,1,602.13,602.13,
2025-07-24,SKU01417,1,186.97,186.97,
2025-07-24,SKU01518,3,8790.03,2930.01,
2025-07-24,SKU01592,1,1748.08,1748.08,
2025-07-24,SKU01972,1,81.24,81.24,
2025-07-24,SKU02526,2,1396.22,698.11,
2025-07-24,SKU02801,1,288.37,288.37,
2025-07-24,SKU02824,4,216.52,54.13,
2025-07-24,SKU02848,1,172.68,334.01,1
2025-07-24,SKU02858,1,90.7,90.7,
2025-07-24,SKU03727,1,1660.93,1660.93,
2025-07-24,SKU03870,1,301.78,301.78,
2025-07-24,SKU04321,1,496.99,961.3,1
2025-07-24,SKU04646,1,82.38,82.38,
2025-07-24,SKU04959,3,420.39,140.13,
2025-07-25,SKU00315,1,384.54,384.54,
2025-07-25,SKU01200,1,973.91,973.91,
2025-07-25,SKU01961,1,250.71,250.71,
2025-07-25,SKU02141,1,243.96,471.88,1
2025-07-25,SKU03445,3,159.54,53.18,
2025-07-25,SKU03504,1,847.78,847.78,
2025-07-25,SKU03546,1,496.17,496.17,
2025-07-25,SKU03654,4,394.28,98.57,
2025-07-25,SKU04041,1,575.93,575.93,
2025-07-25,SKU04318,5,1027.5,205.5,
2025-07-25,SKU04321,2,993.98,961.3,1
2025-07-25,SKU04571,1,868.52,868.52,
2025-07-25,SKU04660,2,4789.54,2394.77,
2025-07-25,SKU04666,2,236.14,118.07,
2025-07-26,SKU00076,1,306.25,306.25,
2025-07-26,SKU00250,1,322.41,322.41,
2025-07-26,SKU00372,1,44.47,44.47,
2025-07-26,SKU00844,1,246.71,246.71,
2025-07-26,SKU01037,2,356.14,178.07,
2025-07-26,SKU01370,1,195.01,195.01,
2025-07-26,SKU01414,1,193.44,193.44,
2025-07-26,SKU01652,1,193.07,193.07,
2025-07-26,SKU01671,5,513.5,102.7,
2025-07-26,SKU01827,1,270.58,270.58,
2025-07-26,SKU01838,1,125.59,125.59,
2025-07-26,SKU02116,2,299.72,149.86,
2025-07-26,SKU02582,4,1298.24,324.56,
2025-07-26,SKU02714,2,1389.34,694.67,
2025-07-26,SKU02747,1,561.26,561.26,
2025-07-26,SKU03535,2,357.24,178.62,
2025-07-26,SKU03781,1,1471.19,1471.19,
2025-07-26,SKU03798,1,274.65,531.23,1
2025-07-26,SKU04275,1,240.04,240.04,
2025-07-26,SKU04321,2,993.98,961.3,1
2025-07-26,SKU04529,1,1190.28,1190.28,
2025-07-26,SKU04744,1,232.79,232.79,
2025-07-26,SKU04783,2,3886.74,1943.37,
2025-07-27,SKU00114,2,339.66,169.83,
2025-07-27,SKU00286,2,128.9,64.45,
2025-07-27,SKU00484,1,92.56,179.04,1
2025-07-27,SKU01030,2,449.0,224.5,
2025-07-27,SKU01956,2,520.62,260.31,
2025-07-27,SKU02333,1,53.1,53.1,
2025-07-27,SKU02727,2,984.56,492.28,
2025-07-27,SKU02750,2,565.84,282.92,
2025-07-27,SKU02829,1,445.62,445.62,
2025-07-27,SKU02898,1,989.39,989.39,
2025-07-27,SKU02899,2,410.72,205.36,
2025-07-27,SKU02968,2,2023.22,1011.61,
2025-07-27,SKU03224,3,956.34,318.78,
2025-07-27,SKU03476,2,1362.88,681.44,
2025-07-27,SKU03567,1,237.29,458.98,1
2025-07-27,SKU03688,5,3358.3,671.66,
2025-07-27,SKU04290,1,199.57,199.57,
2025-07-27,SKU04321,5,2484.96,961.3,1
2025-07-27,SKU04396,5,17128.35,3425.6699999999996,
2025-07-27,SKU04596,3,1006.65,335.55,
2025-07-27,SKU04618,4,1734.32,433.58,
2025-07-28,SKU00088,5,743.1,148.62,
2025-07-28,SKU00155,2,1171.56,585.78,
2025-07-28,SKU00242,1,218.49,218.49,
2025-07-28,SKU00484,3,277.69,179.04,1
2025-07-28,SKU00489,1,1823.85,1823.85,
2025-07-28,SKU00886,2,3021.68,1510.84,
2025-07-28,SKU02444,1,75.9,75.9,
2025-07-28,SKU02659,1,601.35,601.35,
2025-07-28,SKU02672,1,1757.36,1757.36,
2025-07-28,SKU02733,3,1160.43,386.81,
2025-07-28,SKU02950,1,251.09,251.09,
2025-07-28,SKU03228,2,796.42,398.21,
2025-07-28,SKU03323,1,3001.52,3001.52,
2025-07-28,SKU03554,4,6469.8,1617.45,
2025-07-28,SKU03672,2,386.6,193.3,
2025-07-28,SKU03898,1,196.68,196.68,
2025-07-28,SKU04154,1,351.77,351.77,
2025-07-28,SKU04178,3,886.05,295.35,
2025-07-28,SKU04321,2,993.98,961.3,1
2025-07-28,SKU04459,1,1349.01,1349.01,
2025-07-28,SKU04645,1,80.56,155.83,1
2025-07-29,SKU00285,3,1517.01,505.67,
2025-07-29,SKU00328,2,409.94,204.97,
2025-07-29,SKU00539,1,199.63,199.63,
2025-07-29,SKU00696,2,492.94,246.47,
2025-07-29,SKU01151,1,1839.22,1839.22,
2025-07-29,SKU01321,2,2215.52,1107.76,
2025-07-29,SKU01533,2,552.46,276.23,
2025-07-29,SKU02088,1,69.31,69.31,
2025-07-29,SKU02115,1,112.03,112.03,
2025-07-29,SKU02503,1,280.9,280.9,
2025-07-29,SKU02837,2,5354.44,2677.22,
2025-07-29,SKU03196,3,2511.9,837.2999999999998,
2025-07-29,SKU03730,1,223.49,223.49,
2025-07-29,SKU03899,1,190.8,369.05,1
2025-07-29,SKU04321,1,496.99,961.3,1
2025-07-30,SKU00076,2,612.5,306.25,
2025-07-30,SKU00622,1,82.36,82.36,
2025-07-30,SKU00667,3,1721.85,573.95,
2025-07-30,SKU00694,2,359.42,179.71,
2025-07-30,SKU00751,1,91.09,91.09,
2025-07-30,SKU00970,2,708.08,354.04,
2025-07-30,SKU00976,3,805.26,268.42,
2025-07-30,SKU01278,2,2313.1,1156.55,
2025-07-30,SKU01926,1,331.66,641.51,1
2025-07-30,SKU01964,3,3482.73,1160.91,
2025-07-30,SKU02051,1,235.0,454.54,1
2025-07-30,SKU02226,1,101.4,101.4,
2025-07-30,SKU02431,1,222.61,430.58,1
2025-07-30,SKU02740,1,104.22,104.22,
2025-07-30,SKU02901,1,1081.76,1081.76,
2025-07-30,SKU03121,1,50.11,50.11,
2025-07-30,SKU03727,4,6643.72,1660.93,
2025-07-30,SKU03854,2,964.86,482.43,
2025-07-30,SKU04321,1,496.99,961.3,1
2025-07-30,SKU04596,1,335.55,335.55,
