sku_id,category,subcategory,decision,recommendation,priority,decision_reason,rupee_value_at_stake,stockout_risk,overstock_risk,coverage_weeks,demand_rate_weekly,forecast_rate_weekly,preferred_demand_source,data_quality_flag
SKU02133,Dairy & Bakery,Eggs,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,5469.64,0.0,1.0,18.666666666666668,3.0,0.0,d3_forecast,insufficient_data
SKU04072,Frozen Foods,Ready Meals,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,5447.7699999999995,0.0,1.0,27.5,2.0,2.5,d3_forecast,insufficient_data
SKU04185,Stationery & Office,Office Supplies,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,5446.292996768273,0.0,1.0,50.982494301626986,1.6666666666666667,2.1379887644399056,d3_forecast,ok
SKU02543,Home & Kitchen,Storage & Containers,REORDER_NOW,Reorder now,P1,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,5434.07431638956,1.0,0.0,0.0,1.5263157894736843,2.1754048569190703,d3_forecast,ok
SKU02074,Home Care,Dishwashing,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,5421.5,0.0,1.0,27.333333333333332,3.0,0.0,d3_forecast,insufficient_data
SKU00913,Beverages,Bottled Water,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,5409.173333333334,0.0,1.0,50.142857142857146,2.5,2.333333333333333,d3_forecast,low_history
SKU04682,Beverages,Coffee,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,5371.66,0.0,1.0,78.0,1.0,0.0,d3_forecast,insufficient_data
SKU03377,Beverages,Tea,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,5360.271999999999,0.0,1.0,22.60869565217391,2.3333333333333335,2.3000000000000003,d3_forecast,low_history
SKU00279,Grocery,Rice & Grains,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,5351.544,0.0,1.0,47.5,1.5,1.6,d3_forecast,low_history
SKU01027,Dairy & Bakery,Eggs,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,5344.88,0.0,1.0,77.80392156862744,1.6666666666666667,1.59375,d3_forecast,ok
SKU04806,Snacks & Confectionery,Biscuits & Cookies,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,5300.706666666667,0.0,1.0,43.118644067796616,2.25,2.458333333333333,d3_forecast,low_history
SKU03802,Snacks & Confectionery,Namkeen,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,5281.38,0.0,1.0,115.0,2.0,1.0,d3_forecast,insufficient_data
SKU01365,Snacks & Confectionery,Candy,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,5280.8933333333325,0.0,1.0,90.94736842105263,1.5,1.5833333333333335,d3_forecast,low_history
SKU02087,Snacks & Confectionery,Candy,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,5249.656727379823,0.0,1.0,74.87826555011577,1.75,2.1234466214175574,d3_forecast,ok
SKU04760,Health & Wellness,Vitamins & Supplements,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,5217.0199999999995,0.0,1.0,23.0,1.75,2.0,d3_forecast,low_history
SKU04175,Stationery & Office,Writing Instruments,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,5185.12,0.0,1.0,40.8,1.2,1.25,d3_forecast,low_history
SKU03260,Home Care,Air Fresheners,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,5158.533333333334,0.0,1.0,39.0,1.3333333333333333,1.0,d3_forecast,insufficient_data
SKU02012,Snacks & Confectionery,Namkeen,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,5148.16,0.0,1.0,55.2,2.5,3.0,d3_forecast,insufficient_data
SKU02276,Frozen Foods,Ready Meals,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,5145.36,0.0,0.25,10.0,2.0,3.0,d3_forecast,insufficient_data
SKU03183,Snacks & Confectionery,Namkeen,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,5077.799999999999,0.0,1.0,23.5,2.0,3.0,d3_forecast,insufficient_data
SKU04992,Grocery,Pulses & Lentils,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,5027.4,0.0,1.0,39.0,1.75,2.0,d3_forecast,low_history
SKU00967,Stationery & Office,Office Supplies,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,5027.19,0.0,1.0,59.5,2.0,3.0,d3_forecast,insufficient_data
SKU02663,Snacks & Confectionery,Chips & Crisps,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,5017.820000000001,0.0,1.0,93.0,1.0,1.0,d3_forecast,insufficient_data
SKU00701,Stationery & Office,Notebooks,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4971.12,0.0,1.0,65.0909090909091,2.75,2.75,d3_forecast,low_history
SKU01374,Beverages,Coffee,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4966.0199999999995,0.0,1.0,79.2,1.6,1.25,d3_forecast,low_history
SKU02050,Snacks & Confectionery,Chocolates,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4964.223996606051,0.0,1.0,41.961779660286155,2.230769230769231,2.144808936337336,d3_forecast,ok
SKU00688,Snacks & Confectionery,Chips & Crisps,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4960.900000000001,0.0,1.0,23.0,2.0,1.0,d3_forecast,insufficient_data
SKU03681,Home & Kitchen,Home Decor,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4918.759999999999,0.0,0.375,11.0,2.0,0.0,d3_forecast,insufficient_data
SKU04648,Beverages,Energy Drinks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4912.179999999999,0.0,1.0,34.333333333333336,3.0,4.0,d3_forecast,insufficient_data
SKU03445,Snacks & Confectionery,Chips & Crisps,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4909.482857142857,0.0,1.0,80.18181818181819,1.5,1.5714285714285714,d3_forecast,ok
SKU04273,Apparel & Footwear,Women's Wear,REORDER_NOW,Reorder now,P1,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,4905.744535098516,1.0,0.0,0.0,2.0,2.195769604552237,d3_forecast,ok
SKU00485,Snacks & Confectionery,Namkeen,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4884.3,0.0,1.0,58.0,3.0,2.0,d3_forecast,insufficient_data
SKU04355,Grocery,Rice & Grains,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4843.29,0.0,1.0,47.5,2.0,1.0,d3_forecast,insufficient_data
SKU01231,Stationery & Office,Notebooks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4821.18,0.0,1.0,25.0,1.0,0.0,d3_forecast,insufficient_data
SKU01655,Beverages,Bottled Water,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4818.96,0.0,1.0,95.29411764705884,1.5714285714285714,1.4166666666666665,d3_forecast,low_history
SKU04339,Health & Wellness,First Aid,HEALTHY,Healthy,P4,stockout 0.0 and overstock 0.0 both below their thresholds with no volatility trigger,4792.577777777778,0.0,0.0,6.75,1.7,1.7777777777777777,d3_forecast,ok
SKU03786,Home & Kitchen,Storage & Containers,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4791.78,0.0,0.25,10.0,1.0,0.0,d3_forecast,insufficient_data
SKU01850,Dairy & Bakery,Yogurt,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4769.586666666666,0.0,1.0,24.599999999999998,1.6666666666666667,2.0,d3_forecast,insufficient_data
SKU03611,Snacks & Confectionery,Candy,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4757.226666666667,0.0,1.0,17.22137404580153,2.7142857142857144,2.7291666666666665,d3_forecast,low_history
SKU04846,Snacks & Confectionery,Chocolates,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4728.6,0.0,1.0,44.0,1.5,1.0,d3_forecast,insufficient_data
SKU01286,Beverages,Soft Drinks,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4726.96,0.0,1.0,96.0,1.0,1.0,d3_forecast,low_history
SKU04977,Snacks & Confectionery,Chocolates,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4724.64,0.0,1.0,40.0,4.0,0.0,d3_forecast,insufficient_data
SKU03160,Stationery & Office,Writing Instruments,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4703.01,0.0,1.0,16.4,2.4285714285714284,2.5,d3_forecast,low_history
SKU04485,Beverages,Coffee,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4650.21,0.0,1.0,22.0,1.5,2.0,d3_forecast,insufficient_data
SKU00275,Home Care,Dishwashing,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4649.353333333334,0.0,1.0,17.400000000000002,3.25,3.333333333333333,d3_forecast,low_history
SKU00353,Stationery & Office,Notebooks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4647.799999999999,0.0,1.0,72.0,1.6666666666666667,2.0,d3_forecast,insufficient_data
SKU04247,Dairy & Bakery,Cheese,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4644.133333333333,0.0,1.0,52.8,1.6666666666666667,2.0,d3_forecast,insufficient_data
SKU00234,Snacks & Confectionery,Biscuits & Cookies,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4637.36,0.0,1.0,29.999999999999996,2.3333333333333335,2.0,d3_forecast,insufficient_data
SKU02249,Dairy & Bakery,Milk,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4635.61,0.0,1.0,19.666666666666668,3.0,3.0,d3_forecast,insufficient_data
SKU04562,Apparel & Footwear,Footwear,HEALTHY,Healthy,P4,stockout 0.0 and overstock 0.0 both below their thresholds with no volatility trigger,4622.001929974878,0.0,0.0,6.041502687691409,2.1363636363636362,2.15178254020898,d3_forecast,ok
SKU03116,Health & Wellness,First Aid,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4613.84,0.0,0.5,12.0,1.0,0.0,d3_forecast,insufficient_data
SKU02373,Snacks & Confectionery,Chocolates,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4594.86,0.0,1.0,26.333333333333332,3.0,3.5,d3_forecast,insufficient_data
SKU01742,Snacks & Confectionery,Biscuits & Cookies,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4580.5599999999995,0.0,1.0,128.0,1.0,0.0,d3_forecast,insufficient_data
SKU00209,Beverages,Soft Drinks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4569.599999999999,0.0,1.0,89.0,1.0,1.0,d3_forecast,insufficient_data
SKU01692,Beverages,Energy Drinks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4565.34,0.0,1.0,82.0,1.0,1.0,d3_forecast,insufficient_data
SKU03913,Health & Wellness,First Aid,HEALTHY,Healthy,P4,stockout 0.0 and overstock 0.265625 both below their thresholds with no volatility trigger,4553.7333333333345,0.0,0.265625,10.125,3.0,2.6666666666666665,d3_forecast,low_history
SKU01958,Beverages,Tea,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4547.998333333333,0.0,1.0,39.21951219512195,1.5,1.7083333333333335,d3_forecast,low_history
SKU04895,Apparel & Footwear,Kids Wear,REORDER_NOW,Reorder now,P1,stockout risk 0.65 >= 0.50 while overstock is below 0.50: protect availability,4533.825,0.6521739130434783,0.0,0.6956521739130435,2.8,2.875,d3_forecast,low_history
SKU03771,Stationery & Office,Office Supplies,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4528.759999999999,0.0,1.0,25.5,2.0,2.5,d3_forecast,insufficient_data
SKU01652,Home Care,Laundry,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4497.650000000001,0.0,1.0,21.692307692307693,2.0,2.1666666666666665,d3_forecast,low_history
SKU04520,Home Care,Dishwashing,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4494.69,0.0,0.8500000000000001,14.8,2.5,2.0,d3_forecast,insufficient_data
SKU02384,Snacks & Confectionery,Chocolates,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4484.46,0.0,1.0,24.666666666666668,3.0,0.0,d3_forecast,insufficient_data
SKU04587,Grocery,Pulses & Lentils,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4480.0199999999995,0.0,0.0625,8.5,4.0,0.0,d3_forecast,insufficient_data
SKU02611,Beverages,Bottled Water,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4477.884816124673,0.0,1.0,20.70205675359125,1.8,2.173697064770809,d3_forecast,ok
SKU01024,Snacks & Confectionery,Biscuits & Cookies,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4473.56,0.0,1.0,21.333333333333332,3.0,3.0,d3_forecast,insufficient_data
SKU00222,Health & Wellness,OTC Medicine,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4451.46,0.0,0.04166666666666674,8.333333333333334,3.0,0.0,d3_forecast,insufficient_data
SKU00056,Dairy & Bakery,Butter & Ghee,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4395.599999999999,0.0,1.0,32.285714285714285,3.5,4.0,d3_forecast,insufficient_data
SKU03728,Snacks & Confectionery,Biscuits & Cookies,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4390.146666666667,0.0,1.0,37.199999999999996,1.6666666666666667,2.0,d3_forecast,insufficient_data
SKU00738,Snacks & Confectionery,Chips & Crisps,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4374.24,0.0,1.0,30.0,2.5,2.0,d3_forecast,low_history
SKU00722,Snacks & Confectionery,Chocolates,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4362.16,0.0,1.0,21.6,5.0,0.0,d3_forecast,insufficient_data
SKU03082,Snacks & Confectionery,Biscuits & Cookies,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4355.12,0.0,1.0,105.0,2.25,2.0,d3_forecast,low_history
SKU04318,Stationery & Office,Notebooks,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4353.478410646134,0.0,1.0,17.751355707641057,1.9310344827586208,2.1406815696697987,d3_forecast,ok
SKU02601,Snacks & Confectionery,Namkeen,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4327.400000000001,0.0,1.0,150.66666666666666,1.5,1.0,d3_forecast,insufficient_data
SKU01544,Personal Care,Bath & Body,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4306.142500000001,0.0,1.0,31.67010309278351,2.0,2.020833333333333,d3_forecast,low_history
SKU04193,Home Care,Surface Cleaners,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4293.6,0.0,0.4375,11.5,4.0,5.0,d3_forecast,insufficient_data
SKU01800,Dairy & Bakery,Bread,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4283.907999999999,0.0,1.0,29.03225806451613,1.3333333333333333,1.5499999999999998,d3_forecast,low_history
SKU01990,Personal Care,Hair Care,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4282.098333333333,0.0,1.0,26.181818181818183,1.9,1.6805555555555554,d3_forecast,ok
SKU02452,Snacks & Confectionery,Chips & Crisps,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4255.41,0.0,1.0,103.6,2.5,2.0,d3_forecast,insufficient_data
SKU02444,Beverages,Tea,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4251.09,0.0,1.0,105.0,1.0,0.0,d3_forecast,insufficient_data
SKU02118,Electronics & Accessories,Batteries,REORDER_NOW,Reorder now,P1,stockout risk 0.78 >= 0.50 while overstock is below 0.50: protect availability,4226.634999999999,0.7777777777777778,0.0,0.4444444444444444,2.2,2.25,d3_forecast,low_history
SKU02461,Stationery & Office,Notebooks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4223.36,0.0,1.0,25.333333333333332,1.5,1.0,d3_forecast,insufficient_data
SKU04386,Frozen Foods,Ice Cream,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4217.913333333333,0.0,0.050000000000000044,8.4,1.6666666666666667,2.0,d3_forecast,insufficient_data
SKU04419,Dairy & Bakery,Butter & Ghee,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4217.7,0.0,1.0,55.0,2.0,0.0,d3_forecast,insufficient_data
SKU01612,Personal Care,Hair Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4217.240000000001,0.0,1.0,19.5,2.6666666666666665,1.5,d3_forecast,insufficient_data
SKU01775,Personal Care,Hair Care,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4216.526780526502,0.0,1.0,16.474993867701578,2.3205128205128207,2.306525896467685,d3_forecast,ok
SKU01106,Beverages,Soft Drinks,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4176.9,0.0,1.0,35.5,2.0,2.0,d3_forecast,low_history
SKU01489,Snacks & Confectionery,Namkeen,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4174.832,0.0,1.0,35.0,1.5,1.6,d3_forecast,low_history
SKU04082,Stationery & Office,Notebooks,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4107.5,0.0,1.0,66.0,1.5,1.6666666666666667,d3_forecast,low_history
SKU03169,Dairy & Bakery,Cheese,HEALTHY,Healthy,P4,stockout 0.0 and overstock 0.125 both below their thresholds with no volatility trigger,4071.1500000000005,0.0,0.125,9.0,3.0,3.0,d3_forecast,low_history
SKU01513,Snacks & Confectionery,Chocolates,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4058.12,0.0,1.0,96.0,1.25,1.0,d3_forecast,low_history
SKU02369,Beverages,Juices,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4051.911111111111,0.0,1.0,32.65116279069767,1.2,1.1944444444444446,d3_forecast,ok
SKU04342,Snacks & Confectionery,Chips & Crisps,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4041.3099999999995,0.0,1.0,95.0,1.0,0.0,d3_forecast,insufficient_data
SKU04823,Home & Kitchen,Storage & Containers,HEALTHY,Healthy,P4,stockout 0.0 and overstock 0.0 both below their thresholds with no volatility trigger,4031.35,0.0,0.0,6.5,2.2,2.0,d3_forecast,low_history
SKU00924,Frozen Foods,Ice Cream,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4026.3366666666666,0.0,0.23214285714285698,9.857142857142856,2.3333333333333335,1.5,d3_forecast,insufficient_data
SKU00394,Snacks & Confectionery,Namkeen,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4017.316,0.0,1.0,38.888888888888886,2.0,1.8,d3_forecast,low_history
SKU04332,Dairy & Bakery,Cheese,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,4017.0,0.0,1.0,21.647058823529413,2.25,2.125,d3_forecast,low_history
SKU04402,Grocery,Rice & Grains,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,4012.48,0.0,1.0,20.0,2.0,2.0,d3_forecast,insufficient_data
SKU01371,Home & Kitchen,Cookware,REORDER_NOW,Reorder now,P1,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,4004.918234892204,1.0,0.0,0.0,2.3833333333333333,2.2061289413076217,d3_forecast,ok
SKU02591,Snacks & Confectionery,Chips & Crisps,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3995.04,0.0,1.0,46.0,1.0,1.0,d3_forecast,insufficient_data
SKU01616,Stationery & Office,Office Supplies,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3994.266666666667,0.0,1.0,76.5,1.25,1.3333333333333333,d3_forecast,low_history
SKU00696,Grocery,Rice & Grains,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3984.825,0.0,1.0,16.78688524590164,1.8,1.90625,d3_forecast,low_history
SKU01858,Beverages,Tea,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3965.8599999999997,0.0,1.0,98.0,1.0,0.0,d3_forecast,insufficient_data
SKU03380,Beverages,Coffee,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3957.3733333333334,0.0,1.0,104.1951219512195,1.75,1.7083333333333335,d3_forecast,low_history
SKU00849,Stationery & Office,Office Supplies,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3952.48,0.0,1.0,60.0,1.0,0.0,d3_forecast,insufficient_data
SKU00795,Beverages,Juices,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3943.45,0.0,1.0,31.905882352941177,3.0,3.5416666666666665,d3_forecast,low_history
SKU02482,Electronics & Accessories,Batteries,REORDER_NOW,Reorder now,P1,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,3915.970106132223,1.0,0.0,0.0,2.1,2.1499780971407834,d3_forecast,ok
SKU00676,Beverages,Tea,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3898.62,0.0,1.0,29.57142857142857,2.3333333333333335,1.0,d3_forecast,insufficient_data
SKU04777,Personal Care,Oral Care,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3891.316666666667,0.0,1.0,22.125,2.6666666666666665,2.0,d3_forecast,insufficient_data
SKU03000,Beverages,Soft Drinks,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3880.8900000000003,0.0,1.0,30.0,1.5,1.0,d3_forecast,insufficient_data
SKU00602,Beverages,Juices,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3878.0,0.0,1.0,60.0,1.0,1.0,d3_forecast,insufficient_data
SKU01930,Beverages,Juices,MARKDOWN_CLEAR,Markdown clear,P2,overstock risk 1.00 >= 0.50 with stockout below 0.50: reduce excess inventory,3873.4049999999997,0.0,1.0,44.57142857142857,2.4,2.625,d3_forecast,low_history
SKU00838,Dairy & Bakery,Bread,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3870.766666666667,0.0,1.0,17.25,1.3333333333333333,1.5,d3_forecast,insufficient_data
SKU02640,Home & Kitchen,Home Decor,REORDER_NOW,Reorder now,P1,stockout risk 1.00 >= 0.50 while overstock is below 0.50: protect availability,3867.46095215592,1.0,0.0,0.0,2.1578947368421053,2.1772811449523273,d3_forecast,ok
SKU04149,Grocery,Sugar & Salt,WATCH_VOLATILE,Watch volatile,P3,insufficient official history to justify a precise decision; placed in Watch/Volatile pending more observations,3850.2000000000003,0.0,1.0,34.0,1.0,0.0,d3_forecast,insufficient_data
SKU04368,Grocery,Rice & Grains,WATCH_VOLATILE,Watch volatile,P3,demand volatility CV 0.68 >= 0.50,3813.231666666667,0.0,0.2923076923076924,10.338461538461539,2.142857142857143,2.708333333333333,d3_forecast,low_history
